Latitude_Degrees,Longitude_Degrees,ClimSST,Temperature_Mean,Depth_m,Windspeed,SSTA,Distance_to_Plastic_km,Nearest_Plastic_Weight_kg,Percent_Bleaching
18.707,-87.707,262.15,300.88,5.2,7.0,-1.32,171.95362501482035,283.94,66.7
19.934,-87.434,302.16,300.81,10.35,3.0,0.3,35.19912701685265,283.94,66.7
18.667,-87.717,262.15,300.88,6.0,6.0,-0.25,176.51635719546053,283.94,66.7
18.681,-87.711,262.15,300.88,14.2,6.0,-0.25,174.84376815121934,283.94,66.7
20.099,-87.462,302.04,300.78,12.8,3.0,0.05,25.983517696837716,283.94,66.7
18.704,-87.704,262.15,300.88,5.2,7.0,-1.51,172.18225231651314,283.94,66.7
19.973,-87.453,262.15,300.81,18.6,4.0,0.6,33.190503472682984,283.94,66.7
18.704,-87.702,262.15,300.88,14.95,6.0,-0.34,172.12202374028053,283.94,66.7
18.704,-87.702,262.15,300.88,13.4,6.0,-0.34,172.12202374028053,283.94,66.7
20.04,-87.47,301.38,300.78,3.0,4.0,0.1,29.793731499658133,283.94,66.7
18.718,-87.692,301.31,300.88,15.5,4.0,0.36,170.33040363010002,283.94,66.7
19.968,-87.452,262.15,300.81,17.85,4.0,1.01,33.51967207477808,283.94,66.7
19.968,-87.452,262.15,300.81,17.85,5.0,-0.15,33.51967207477808,283.94,66.7
20.038,-87.466,301.38,300.78,9.1,4.0,0.71,29.56953690673031,283.94,66.7
19.88,-87.412,301.35,300.83,19.8,4.0,0.94,38.99984639882297,283.94,66.7
20.1,-87.464,302.04,300.78,5.8,4.0,-0.16,26.135645087267015,283.94,66.7
11.247,-60.75,301.2,300.46,7.0,6.0,0.46,174.37464069213576,376.86,66.7
17.761,-64.699,300.25,300.4,10.0,9.0,0.46,207.91767782700876,435.4,66.7
17.761,-64.699,300.25,300.4,10.0,9.0,0.46,207.91767782700876,435.4,66.7
17.774,-64.814,262.15,300.44,12.0,6.0,0.8,205.23450490892023,435.4,66.7
17.785,-64.759,262.15,300.42,13.0,6.0,0.92,208.23772996985332,435.4,66.7
17.743,-64.572,300.27,300.42,13.0,8.0,0.1,211.30867210901624,435.4,66.7
18.313,-64.861,301.82,300.36,7.0,4.0,1.68,193.3969024206461,366.17,66.7
18.279,-64.898,301.82,300.4,15.0,4.0,2.53,193.80479669858656,366.17,66.7
18.314,-64.764,301.16,300.35,6.0,6.0,1.19,200.1223294836179,366.17,66.7
24.63,-81.083,302.59,299.87,15.4,4.0,1.44,223.3397552736337,275.27,66.7
25.005,-80.387,300.95,299.84,10.6,7.0,-0.05,222.11207809066477,408.45,66.7
25.587,-80.096,300.85,299.85,3.0,8.0,0.07,190.12720647131755,408.45,66.7
17.711,-64.652,262.15,300.42,5.0,9.0,0.19,204.6290119419793,435.4,66.7
15.125,-61.221,300.36,300.4,3.5,7.0,-0.09,69.94180425174414,130.93,66.8
18.317,-65.251,262.15,300.35,3.5,4.0,1.6,169.11457573956588,366.17,67.0
18.323,-64.612,298.81,300.32,10.5,8.0,0.42,210.64797234399157,366.17,67.1
23.71,-76.076,299.48,299.83,3.12,6.0,1.3,67.14814052236032,481.07,67.9
-23.16,150.92,297.97,297.1,2.5,11.0,-1.52,14.5034695668916,356.09,68.0
-23.16,150.92,297.97,297.1,5.5,11.0,-1.52,14.5034695668916,356.09,68.0
17.774,-64.814,262.15,300.44,9.0,6.0,0.8,205.23450490892023,435.4,68.0
17.785,-64.759,262.15,300.42,6.0,6.0,0.92,208.23772996985332,435.4,68.0
18.336,-65.566,301.87,300.43,16.5,4.0,1.56,153.09367211297632,366.17,68.0
17.939,-67.086,299.56,300.78,2.0,7.0,-0.24,138.20693656254707,497.53,68.0
18.318,-64.991,301.84,300.41,14.0,4.0,1.48,184.32280388295166,366.17,68.1
18.635,-87.719,262.15,300.87,17.6,6.0,-0.23,179.98713141556095,283.94,68.4
18.66,-87.709,262.15,300.87,10.2,7.0,-1.84,177.02292991914655,283.94,68.4
18.6347,-87.7188,262.15,300.87,17.6,6.0,-0.23,180.0131723683886,283.94,68.42
18.6806,-87.7113,262.15,300.88,16.15,4.0,0.91,174.89543252149068,283.94,68.75
18.681,-87.711,262.15,300.88,16.15,4.0,0.91,174.84376815121934,283.94,68.8
24.823,-80.657,301.01,299.91,8.5,8.0,0.57,253.1468287899389,408.45,68.8
18.358,-65.033,301.86,300.41,14.0,4.0,1.27,178.09765812155482,366.17,68.9
18.318,-64.991,301.84,300.41,14.0,4.0,1.48,184.32280388295166,366.17,68.9
17.761,-64.565,301.2,300.38,11.0,6.0,0.02,213.43683616488207,435.4,69.1
19.933,-87.432,301.57,300.81,18.9,4.0,1.57,35.163223384214135,283.94,69.2
19.883,-87.418,301.35,300.83,9.1,4.0,0.94,39.017458505841866,283.94,69.2
19.9333,-87.4321,301.57,300.81,18.9,4.0,1.57,35.14265569338038,283.94,69.23
19.8832,-87.4175,301.35,300.83,9.1,4.0,0.94,38.97210813446668,283.94,69.23
25.399,-80.161,302.39,299.76,3.0,3.0,0.86,195.31084974801277,408.45,69.4
25.64,-80.333,262.15,299.39,3.0,3.0,1.75,214.4422601669907,408.45,69.4
18.318,-64.991,301.84,300.41,14.0,4.0,1.48,184.32280388295166,366.17,69.4
17.774,-64.814,262.15,300.44,40.0,9.0,0.24,205.23450490892023,435.4,69.6
17.484,-87.48,301.21,300.94,11.55,9.0,0.24,141.14401379837858,465.85,70.0
10.679,103.298,301.76,302.28,7.0,4.0,1.78,38.65937521142047,279.06,70.0
10.16,-75.74,302.79,301.93,3.0,1.0,-1.14,151.8639781838395,310.64,70.0
9.775,-75.787,302.61,302.12,3.5,1.0,0.39,138.484200784159,20.14,70.0
23.096,-82.472,300.6,300.62,2.5,10.0,-0.58,58.440469022440205,275.27,70.0
23.096,-82.472,300.6,300.62,12.5,10.0,-0.58,58.440469022440205,275.27,70.0
-18.754,178.466,300.01,299.65,7.0,5.0,-0.58,54.86797440835056,478.49,70.0
-17.33,178.535,300.37,299.95,12.5,5.0,0.18,170.11748487518585,368.11,70.0
-17.25,178.566,300.47,299.97,6.5,5.0,0.53,160.68734553408544,368.11,70.0
-3.3667,40.4833,301.69,299.99,11.0,3.0,2.3,204.30798307341863,271.47,70.0
18.707,-87.707,262.15,300.88,5.55,7.0,-1.32,171.95362501482035,283.94,70.0
19.9321,-87.4342,300.2,300.81,6.1,5.0,-0.21,35.38076642098577,283.94,70.0
18.707,-87.7068,262.15,300.88,5.55,7.0,-1.32,171.947545341228,283.94,70.0
18.675,-87.708,262.15,300.88,8.55,7.0,-1.51,175.39322563674804,283.94,70.0
18.704,-87.704,262.15,300.88,5.95,4.0,0.91,172.18225231651314,283.94,70.0
18.704,-87.704,262.15,300.88,5.55,7.0,-1.51,172.18225231651314,283.94,70.0
9.256,-82.235,302.05,301.9,10.5,2.0,-0.12,103.868909483781,194.59,70.0
9.227,-82.182,302.11,301.95,6.0,2.0,0.14,97.31203762336031,194.59,70.0
9.227,-82.182,301.11,301.95,6.0,3.0,0.67,97.31203762336031,194.59,70.0
9.153,-82.075,262.15,301.55,8.5,3.0,-0.9,83.61760620582804,194.59,70.0
-9.4167,46.4167,262.15,299.82,23.0,9.0,0.22,226.59772754478516,170.35,70.0
11.295,-60.672,300.16,300.43,7.0,6.0,-0.53,164.54601380840947,376.86,70.0
24.9209,54.9067,305.89,300.88,5.5,4.0,-1.95,26.053738791496087,148.38,70.0
17.734,-64.895,301.93,300.52,10.0,3.0,1.47,198.50472982705872,435.4,70.0
24.62,-81.37,302.56,299.7,2.7,4.0,2.09,211.7682717279054,275.27,70.0
17.78,-64.593,301.22,300.38,11.0,6.0,0.01,214.1489675430728,435.4,70.0
17.79,-64.63,301.19,300.38,5.0,6.0,0.29,213.63022351028792,435.4,70.0
18.384,-64.735,298.81,300.31,4.0,8.0,0.62,196.63122043978075,366.17,70.4
20.0514,-87.4628,299.31,300.78,15.1,5.0,-1.55,28.47645423833702,283.94,70.59
20.051,-87.463,299.31,300.78,15.1,5.0,-1.55,28.517754112295577,283.94,70.6
25.523,-80.135,302.41,299.83,6.75,3.0,1.27,193.31212686511049,408.45,70.7
13.183,-59.647,299.49,300.5,15.0,9.0,0.38,160.142734300744,376.86,70.9
18.32,-64.73,301.7,300.33,12.85,4.0,1.54,202.0933286446095,366.17,70.9
17.637,-64.862,301.3,300.49,23.0,6.0,0.06,189.17611743794185,435.4,71.0
18.317,-64.993,301.83,300.43,2.5,4.0,1.54,184.28277022013773,366.17,71.0
25.477,-80.111,302.43,299.92,4.95,3.0,1.05,190.56450064087173,408.45,71.1
23.743,-76.076,299.48,299.83,3.96,6.0,1.3,69.56592206718703,481.07,71.4
23.71,-76.076,299.48,299.83,3.12,6.0,1.3,67.14814052236032,481.07,71.4
20.017,-87.462,300.25,300.76,9.9,5.0,0.0,30.60981798851405,283.94,71.4
18.707,-87.704,262.15,300.88,15.8,6.0,-0.24,171.862675974647,283.94,71.4
17.785,-64.609,298.92,300.38,12.0,8.0,0.4,213.98422021837757,435.4,71.4
18.358,-65.033,301.86,300.41,14.0,4.0,1.27,178.09765812155482,366.17,71.4
18.279,-64.898,301.82,300.4,15.0,4.0,2.53,193.80479669858656,366.17,71.4
18.7066,-87.704,262.15,300.88,15.8,6.0,-0.24,171.9052830790513,283.94,71.43
19.934,-87.4336,299.47,300.81,9.6,4.0,-0.52,35.17402688795141,283.94,71.43
20.0169,-87.4622,300.25,300.76,9.9,5.0,0.0,30.6331178652529,283.94,71.43
13.136,-59.638,301.92,300.53,11.5,5.0,1.64,154.84795310956886,376.86,71.6
18.35,-64.61,298.77,300.29,8.5,8.0,0.08,208.7317872625039,366.17,71.6
15.263,-61.271,262.15,300.4,12.5,7.0,0.11,62.83537867967738,130.93,71.6
25.458,-80.131,302.39,299.83,6.0,3.0,0.95,192.4670671310216,408.45,71.7
25.583,-80.36,262.15,299.37,6.0,3.0,1.53,216.39585392782308,408.45,71.7
18.6809,-87.7126,262.15,300.88,11.3,7.0,-1.51,174.9027457264815,283.94,71.88
18.681,-87.713,262.15,300.88,11.3,7.0,-1.51,174.90419924497655,283.94,71.9
25.034,-80.35,301.0,299.9,6.8,7.0,0.25,217.8499817894544,408.45,72.0
17.789,-64.611,301.18,300.38,3.4,6.0,0.28,214.3097372908278,435.4,72.0
17.96,-66.769,299.54,300.7,12.0,7.0,0.2,171.60355867683404,497.53,72.0
20.051,-87.463,299.66,300.78,13.0,5.0,0.16,28.517754112295577,283.94,72.2
18.718,-87.693,300.28,300.88,9.45,7.0,-0.81,170.36015720685413,283.94,72.2
18.295,-64.832,301.2,300.36,17.0,6.0,-0.42,196.91075547960187,366.17,72.2
20.0514,-87.4628,299.66,300.78,13.0,5.0,0.16,28.47645423833702,283.94,72.22
18.704,-87.702,262.15,300.88,15.4,6.0,-0.34,172.12202374028053,283.94,72.4
18.341,-65.082,301.35,300.41,8.0,6.0,-0.37,176.5523103790468,366.17,72.5
25.507,-80.12,302.41,299.83,5.55,3.0,1.27,191.67635447928998,408.45,72.6
18.66,-87.717,262.15,300.87,5.2,5.0,1.06,177.26208564505973,283.94,72.7
19.88,-87.412,301.69,300.83,21.0,4.0,0.96,38.99984639882297,283.94,72.7
11.155,-60.85,300.32,300.54,12.0,6.0,-1.19,188.27539493409202,376.86,72.7
11.329,-60.586,262.15,300.36,7.0,6.0,-0.3,154.44244207254462,376.86,72.7
17.824,-64.449,298.91,300.41,30.0,8.0,0.3,203.11696295729723,331.22,72.7
18.295,-64.832,301.2,300.36,17.0,6.0,-0.42,196.91075547960187,366.17,72.7
19.9333,-87.4321,300.9,300.81,18.3,3.0,0.9,35.14265569338038,283.94,72.73
20.052,-87.4663,300.97,300.78,8.8,3.0,0.1,28.752215550163452,283.94,72.73
19.8832,-87.4175,300.86,300.83,10.7,3.0,-0.07,38.97210813446668,283.94,72.73
19.8805,-87.412,301.69,300.83,21.0,4.0,0.96,38.951181431229685,283.94,72.73
-4.6667,39.2833,300.79,300.42,1.6,5.0,0.85,125.28313807328144,271.47,73.0
17.734,-64.895,301.93,300.52,10.0,3.0,1.47,198.50472982705872,435.4,73.0
17.799,-64.586,301.18,300.38,15.5,6.0,0.28,216.38142746104305,435.4,73.0
17.762,-64.699,300.25,300.4,9.0,9.0,0.46,208.02143560808122,435.4,73.0
20.051,-87.463,299.66,300.78,14.5,5.0,0.16,28.517754112295577,283.94,73.3
19.88,-87.412,302.01,300.83,19.95,3.0,0.27,38.99984639882297,283.94,73.3
17.774,-64.814,262.15,300.44,12.0,6.0,0.8,205.23450490892023,435.4,73.3
20.0514,-87.4628,299.66,300.78,14.5,5.0,0.16,28.47645423833702,283.94,73.33
19.8805,-87.412,302.01,300.83,19.95,3.0,0.27,38.951181431229685,283.94,73.33
18.451,-64.533,301.04,300.24,3.0,6.0,-0.68,207.40739389955047,366.17,73.5
18.358,-65.033,301.86,300.41,14.0,4.0,1.27,178.09765812155482,366.17,73.5
11.137,-60.84,300.32,300.54,12.0,6.0,-1.19,188.04280115926926,376.86,73.7
18.489,-64.49,298.91,300.2,3.0,7.0,0.24,206.1543842893484,222.73,73.8
18.707,-87.704,262.15,300.88,14.3,4.0,0.42,171.862675974647,283.94,73.9
18.675,-87.707,262.15,300.88,14.8,6.0,-0.34,175.36337800299776,283.94,73.9
18.7066,-87.704,262.15,300.88,14.3,4.0,0.42,171.9052830790513,283.94,73.91
14.452,-60.93,300.39,300.43,12.0,7.0,-0.74,130.02319564356648,130.93,74.0
18.295,-64.832,300.17,300.36,10.0,3.0,0.55,196.91075547960187,366.17,74.0
18.724,-87.6968,300.28,300.88,8.4,7.0,-0.81,169.83435617323994,283.94,74.07
18.724,-87.697,300.28,300.88,8.4,7.0,-0.81,169.84038142058836,283.94,74.1
24.69,-81.03,300.83,299.82,3.1,8.0,0.49,231.65280930732672,275.27,74.1
17.781,-64.577,301.22,300.38,11.9,6.0,0.01,214.9373499709344,435.4,74.2
18.099,-67.942,299.45,300.58,13.0,6.0,0.2,48.59156470244437,497.53,74.3
24.986,-80.415,300.98,299.85,6.2,8.0,0.16,225.29138769643708,408.45,74.4
-14.3,-170.7,262.15,301.48,40.0,3.0,0.73,97.64743707161135,427.03,75.0
23.6726,-76.2022,299.88,299.77,3.0,6.0,4.05,75.19079702148912,481.07,75.0
23.673,-76.202,299.88,299.77,3.0,6.0,4.05,75.19646598158691,481.07,75.0
23.718,-76.254,299.95,299.79,3.0,6.0,3.41,82.33341374278356,481.07,75.0
23.79,-76.138,301.16,299.83,6.0,9.0,0.18,77.75048047845253,481.07,75.0
23.831,-76.198,299.84,299.83,3.65,6.0,0.49,85.3394777469631,481.07,75.0
16.749,-87.786,301.08,301.12,7.0,9.0,-1.11,69.22200667736085,465.85,75.0
18.483,-64.471,298.67,300.2,5.0,8.0,0.34,207.41838752204163,222.73,75.0
10.24,-75.62,302.23,301.76,6.0,2.0,0.24,137.54644969325102,310.64,75.0
-18.59,178.1,300.36,299.87,6.5,5.0,0.58,97.48861107199288,478.49,75.0
20.1004,-87.4638,300.12,300.78,6.1,5.0,-0.63,26.099783774649918,283.94,75.0
18.724,-87.6968,300.28,300.88,8.3,7.0,-0.81,169.83435617323994,283.94,75.0
19.9333,-87.4321,302.09,300.81,16.95,4.0,0.36,35.14265569338038,283.94,75.0
20.017,-87.462,299.68,300.76,9.3,5.0,-0.19,30.60981798851405,283.94,75.0
20.017,-87.462,302.21,300.76,9.0,3.0,0.25,30.60981798851405,283.94,75.0
18.724,-87.697,300.28,300.88,8.3,7.0,-0.81,169.84038142058836,283.94,75.0
20.052,-87.466,299.31,300.78,6.55,5.0,-1.55,28.725502922806164,283.94,75.0
20.052,-87.4663,299.31,300.78,6.55,5.0,-1.55,28.752215550163452,283.94,75.0
19.8832,-87.4175,301.35,300.83,9.1,4.0,0.94,38.97210813446668,283.94,75.0
19.9683,-87.4517,262.15,300.81,18.3,4.0,1.01,33.47389230887401,283.94,75.0
19.9683,-87.4517,262.15,300.81,18.9,3.0,0.32,33.47389230887401,283.94,75.0
20.0169,-87.4622,299.68,300.76,9.3,5.0,-0.19,30.6331178652529,283.94,75.0
20.0169,-87.4622,302.21,300.76,9.0,3.0,0.25,30.6331178652529,283.94,75.0
19.933,-87.432,302.09,300.81,16.95,4.0,0.36,35.163223384214135,283.94,75.0
18.6672,-87.7155,262.15,300.88,10.35,7.0,-1.51,176.4497410462592,283.94,75.0
18.667,-87.716,262.15,300.88,10.35,7.0,-1.51,176.4861373475722,283.94,75.0
18.6672,-87.7173,262.15,300.88,5.2,5.0,1.17,176.50413298474538,283.94,75.0
18.667,-87.717,262.15,300.88,5.2,5.0,1.17,176.51635719546053,283.94,75.0
19.883,-87.418,301.35,300.83,9.1,4.0,0.94,39.017458505841866,283.94,75.0
19.968,-87.452,262.15,300.81,18.3,4.0,1.01,33.51967207477808,283.94,75.0
19.968,-87.452,262.15,300.81,18.9,3.0,0.32,33.51967207477808,283.94,75.0
7.4417,134.3,302.2,301.86,15.0,4.0,2.35,201.50592914020112,68.0,75.0
12.87,-61.195,300.47,300.51,9.0,7.0,-0.76,21.501539965784037,384.09,75.0
11.18,-60.838,300.33,300.49,7.0,6.0,-1.15,186.0175861879184,376.86,75.0
11.183,-60.836,300.33,300.49,12.0,6.0,-1.15,185.6914667127818,376.86,75.0
11.192,-60.826,300.3,300.49,7.0,6.0,-1.23,184.30885244902933,376.86,75.0
11.193,-60.836,300.33,300.49,7.0,6.0,-1.15,185.28353160427577,376.86,75.0
11.325,-60.616,262.15,300.36,7.0,6.0,-0.3,157.672448389292,376.86,75.0
11.329,-60.586,262.15,300.36,7.0,6.0,-0.3,154.44244207254462,376.86,75.0
17.785,-64.759,262.15,300.42,13.0,6.0,0.92,208.23772996985332,435.4,75.0
18.374,-64.934,301.22,300.34,11.0,6.0,1.3,183.23923702864755,366.17,75.0
17.743,-64.572,300.27,300.42,13.0,8.0,0.1,211.30867210901624,435.4,75.0
18.295,-64.832,301.2,300.36,17.0,6.0,-0.42,196.91075547960187,366.17,75.0
17.7737,-64.8103,262.15,300.44,39.6,7.0,1.04,205.3223782786918,435.4,75.0
24.701,-80.967,302.29,299.86,6.1,2.0,0.6,235.54206420245805,275.27,75.0
26.709,-80.028,302.06,299.7,7.0,2.0,1.31,141.0181433970575,359.44,75.0
25.495,-80.122,300.82,299.83,3.0,8.0,-0.01,191.78582914789854,408.45,75.0
17.703,-64.76,301.28,300.47,5.0,6.0,0.09,199.61135387642008,435.4,75.0
23.71,-76.076,299.48,299.83,3.12,6.0,1.3,67.14814052236032,481.07,75.8
24.625,-81.235,302.64,299.84,3.9,4.0,0.74,216.82841860947525,275.27,75.9
18.675,-87.708,262.15,300.88,11.3,7.0,-1.51,175.39322563674804,283.94,76.0
17.785,-64.759,262.15,300.42,13.0,6.0,0.92,208.23772996985332,435.4,76.0
24.897,-80.616,300.68,299.79,2.8,7.0,0.69,247.1857136102215,408.45,76.1
18.295,-64.868,262.15,300.38,18.0,6.0,0.26,194.44595481912052,366.17,76.2
18.072,-67.94,299.47,300.62,17.0,6.0,0.27,48.247364770725476,497.53,76.3
14.464,-60.909,262.15,300.4,10.0,7.0,1.58,128.49474865194182,130.93,76.4
18.7241,-87.6983,262.15,300.88,4.4,6.0,-0.38,169.86895126968201,283.94,76.47
-18.75,146.25,262.15,299.31,5.0,5.0,0.81,142.12196464859898,343.7,76.5
18.724,-87.698,299.45,300.88,4.4,6.0,-0.34,169.87054327568507,283.94,76.5
19.934,-87.434,300.07,300.81,12.75,5.0,-0.04,35.19912701685265,283.94,76.9
17.824,-64.449,300.27,300.41,30.0,9.0,0.17,203.11696295729723,331.22,76.9
17.774,-64.814,262.15,300.44,40.0,9.0,0.24,205.23450490892023,435.4,76.9
19.934,-87.4336,300.07,300.81,12.75,5.0,-0.04,35.17402688795141,283.94,76.92
16.533,-87.979,301.18,301.23,9.0,8.0,-0.7,46.35377569307962,465.85,77.0
18.6672,-87.7142,262.15,300.88,15.45,6.0,-0.25,176.41057314343092,283.94,77.27
18.667,-87.714,262.15,300.88,15.45,6.0,-0.25,176.42586909485698,283.94,77.3
17.942,-76.819,300.89,301.06,7.0,9.0,0.41,144.28576886368637,322.61,77.5
17.623,-63.22,301.84,300.42,14.0,4.0,0.15,71.07565074484569,331.22,77.5
17.802,-64.639,301.19,300.38,19.2,6.0,0.29,214.5000470603666,435.4,77.5
20.1004,-87.4638,302.04,300.78,5.8,4.0,-0.16,26.099783774649918,283.94,77.78
20.052,-87.4663,299.66,300.78,6.35,5.0,0.16,28.752215550163452,283.94,77.78
20.0514,-87.4628,300.97,300.78,13.4,3.0,0.1,28.47645423833702,283.94,77.78
19.9683,-87.4517,262.15,300.81,18.45,3.0,0.32,33.47389230887401,283.94,77.78
20.052,-87.466,299.66,300.78,6.35,5.0,0.16,28.725502922806164,283.94,77.8
19.968,-87.452,262.15,300.81,18.45,3.0,0.32,33.51967207477808,283.94,77.8
20.1,-87.464,302.04,300.78,5.8,4.0,-0.16,26.135645087267015,283.94,77.8
11.183,-60.836,300.33,300.49,7.0,6.0,-1.15,185.6914667127818,376.86,77.8
11.138,-60.84,300.32,300.54,7.0,6.0,-1.19,187.99923584101174,376.86,77.8
16.361,-61.58,299.29,300.41,11.0,7.0,-0.2,116.55547198070124,130.93,78.0
18.479,-77.45,262.15,301.08,10.0,3.0,1.54,60.071798312315046,322.61,78.0
25.517,-80.112,302.43,299.97,6.15,3.0,0.9,190.9587376638102,408.45,78.0
17.803,-64.628,299.16,300.38,5.79,7.0,0.31,215.04632000169238,435.4,78.0
18.345,-64.986,262.15,300.38,10.0,4.0,1.48,182.27484680944673,366.17,78.1
15.191,-61.234,301.21,300.4,3.5,7.0,0.86,65.32839998063943,130.93,78.2
25.403,-80.152,301.01,299.91,6.2,8.0,0.0,194.41116782898607,408.45,78.2
11.132,-60.79,262.15,300.54,12.0,6.0,-1.04,183.2612975747921,376.86,78.3
18.313,-64.861,301.82,300.36,7.0,4.0,1.68,193.3969024206461,366.17,78.3
18.721,-87.692,299.45,300.88,4.4,6.0,-0.34,170.0104073332496,283.94,78.6
17.774,-64.814,262.15,300.44,21.5,9.0,0.24,205.23450490892023,435.4,78.6
17.774,-64.814,262.15,300.44,27.5,9.0,0.24,205.23450490892023,435.4,78.6
18.704,-87.702,262.15,300.88,14.3,4.0,0.51,172.12202374028053,283.94,78.9
11.222,-60.784,301.2,300.46,12.0,6.0,0.46,178.82925408549661,376.86,78.9
17.774,-64.814,262.15,300.44,9.0,6.0,0.8,205.23450490892023,435.4,79.0
24.836,-80.728,300.55,299.78,3.2,7.0,0.58,259.74303600415067,408.45,79.0
18.318,-64.991,301.84,300.41,14.0,4.0,1.48,184.32280388295166,366.17,79.2
23.783,-76.101,299.9,299.82,13.5,6.0,0.78,74.45930253006463,481.07,79.3
25.593,-80.096,302.39,299.85,6.45,3.0,1.0,190.20780576199942,408.45,79.4
18.345,-64.986,262.15,300.38,10.0,4.0,1.48,182.27484680944673,366.17,79.6
-14.33,-170.5,302.26,301.39,8.5,7.0,0.08,91.11518917265151,427.03,80.0
17.704,-88.016,301.93,301.08,4.4,4.0,1.36,131.9228476293472,465.85,80.0
17.784,-88.001,301.87,301.09,3.2,4.0,1.46,140.866317335595,465.85,80.0
10.627,103.296,302.59,302.23,7.0,3.0,2.42,40.77236136444001,279.06,80.0
10.707,103.299,301.89,302.37,7.0,4.0,1.66,37.84884892856518,279.06,80.0
-7.0,71.0,301.59,301.14,3.5,2.0,1.07,115.35698881647957,4.49,80.0
10.155,-75.788,302.7,301.89,1.5,1.0,-0.12,157.1351067797724,310.64,80.0
10.24,-75.62,302.23,301.76,6.0,2.0,0.24,137.54644969325102,310.64,80.0
-18.2918,178.0806,300.29,299.87,2.5,5.0,0.71,117.88334624389974,478.49,80.0
24.47,124.19,301.06,298.87,5.0,8.0,-0.8,148.60719707633314,220.77,80.0
19.934,-87.4336,301.57,300.81,12.8,4.0,1.57,35.17402688795141,283.94,80.0
20.017,-87.462,299.68,300.76,8.05,5.0,-0.19,30.60981798851405,283.94,80.0
20.051,-87.463,299.31,300.78,13.1,5.0,-1.55,28.517754112295577,283.94,80.0
20.0514,-87.4628,299.31,300.78,13.1,5.0,-1.55,28.47645423833702,283.94,80.0
20.0169,-87.4622,299.68,300.76,8.05,5.0,-0.19,30.6331178652529,283.94,80.0
19.934,-87.434,301.57,300.81,12.8,4.0,1.57,35.19912701685265,283.94,80.0
17.634,-63.252,301.25,300.44,12.5,6.0,1.31,74.64997844993604,331.22,80.0
17.634,-63.252,301.25,300.44,9.0,6.0,1.31,74.64997844993604,331.22,80.0
9.872,122.38,262.15,301.54,12.0,3.0,0.09,96.94928768319465,110.24,80.0
11.18,-60.877,301.23,300.52,5.0,6.0,0.74,189.97538155464247,376.86,80.0
24.5986,54.4319,303.11,300.82,4.0,3.0,0.56,68.59188925283064,61.46,80.0
17.824,-64.449,300.27,300.41,30.0,9.0,0.17,203.11696295729723,331.22,80.0
17.774,-64.814,262.15,300.44,20.5,9.0,0.24,205.23450490892023,435.4,80.0
17.785,-64.759,262.15,300.42,6.0,6.0,0.92,208.23772996985332,435.4,80.0
18.374,-64.934,301.22,300.34,11.0,6.0,1.3,183.23923702864755,366.17,80.0
18.313,-64.861,301.82,300.36,7.0,4.0,1.68,193.3969024206461,366.17,80.0
18.281,-64.946,301.22,300.41,20.0,6.0,-0.41,190.48228674100088,366.17,80.0
25.376,-80.139,302.48,299.91,10.0,3.0,0.22,193.0957709618241,408.45,80.0
25.497,-80.147,300.82,299.83,3.0,8.0,-0.01,194.30411022932898,408.45,80.0
25.587,-80.096,300.85,299.85,3.0,8.0,0.07,190.12720647131755,408.45,80.0
17.711,-64.652,262.15,300.42,5.0,9.0,0.19,204.6290119419793,435.4,80.0
17.78,-64.572,301.2,300.38,19.2,6.0,0.02,215.05283415243886,435.4,80.1
24.0979,-77.537,262.15,299.76,1.1,7.0,0.76,75.37395206825545,426.69,80.49
15.262,-61.264,262.15,300.4,12.5,7.0,0.79,62.321356073861466,130.93,80.7
11.332,-60.645,300.11,300.38,12.0,6.0,-0.41,160.40222625652876,376.86,80.8
18.66,-87.709,262.15,300.87,10.35,7.0,-1.84,177.02292991914655,283.94,81.0
18.341,-65.082,301.24,300.41,8.0,6.0,-0.44,176.5523103790468,366.17,81.0
18.354,-65.566,301.87,300.43,9.5,4.0,1.56,151.21223801972337,366.17,81.0
17.734,-64.895,301.93,300.52,10.0,3.0,1.47,198.50472982705872,435.4,81.1
19.933,-87.432,300.07,300.81,18.15,5.0,-0.04,35.163223384214135,283.94,81.8
19.883,-87.418,301.35,300.83,9.45,4.0,0.47,39.017458505841866,283.94,81.8
19.88,-87.412,302.01,300.83,20.1,4.0,0.15,38.99984639882297,283.94,81.8
17.774,-64.814,262.15,300.44,40.0,9.0,0.24,205.23450490892023,435.4,81.8
17.637,-64.862,301.3,300.49,23.0,6.0,0.06,189.17611743794185,435.4,81.8
18.374,-64.934,301.22,300.34,11.0,6.0,1.3,183.23923702864755,366.17,81.8
18.279,-64.898,301.82,300.4,15.0,4.0,2.53,193.80479669858656,366.17,81.8
18.314,-64.764,301.16,300.35,6.0,6.0,1.19,200.1223294836179,366.17,81.8
25.497,-80.147,300.82,299.83,3.0,8.0,-0.01,194.30411022932898,408.45,81.8
19.8833,-87.4261,300.03,300.83,4.6,5.0,0.12,39.41840639849762,283.94,81.82
19.9333,-87.4321,300.07,300.81,18.15,5.0,-0.04,35.14265569338038,283.94,81.82
19.8832,-87.4175,301.35,300.83,9.45,4.0,0.47,38.97210813446668,283.94,81.82
19.8805,-87.412,302.01,300.83,20.1,4.0,0.15,38.951181431229685,283.94,81.82
-14.33,-170.5,302.17,301.39,8.5,3.0,-0.62,91.11518917265151,427.03,82.0
